,Household,Recency,Frequency,Monetary,R_score,F_score,M_score,household_key,DAY,COUPON_UPC,CAMPAIGN,Segment
1705,1989,707,153,3052.87,3,1,2,1989,595,54060060076,18,Loyal Customers
1706,1989,707,153,3052.87,3,1,2,1989,598,57332150033,18,Loyal Customers
1707,1989,707,153,3052.87,3,1,2,1989,615,51780034082,18,Loyal Customers
1708,1989,707,153,3052.87,3,1,2,1989,615,57143020076,18,Loyal Customers
1709,1989,707,153,3052.87,3,1,2,1989,634,10000085475,18,Loyal Customers
1710,1989,707,153,3052.87,3,1,2,1989,636,53160401082,18,Loyal Customers
128,80,694,94,3002.09,3,2,2,80,612,53600010087,19,Almost Lost
592,596,711,113,2996.37,3,2,2,596,504,10000085425,13,Almost Lost
220,165,710,174,2995.47,3,1,2,165,287,53377610033,29,Loyal Customers
221,165,710,174,2995.47,3,1,2,165,428,10000085363,8,Loyal Customers
362,362,706,91,2987.49,3,2,2,362,330,51111070124,30,Almost Lost
363,362,706,91,2987.49,3,2,2,362,330,52586611376,30,Almost Lost
1506,1791,709,140,2970.1,3,2,2,1791,424,10000085363,8,Almost Lost
1507,1791,709,140,2970.1,3,2,2,1791,526,10000085429,13,Almost Lost
1508,1791,709,140,2970.1,3,2,2,1791,544,10000085426,13,Almost Lost
505,484,706,137,2964.51,3,2,2,484,614,55480017133,18,Almost Lost
506,484,706,137,2964.51,3,2,2,484,614,57143020076,18,Almost Lost
1469,1753,711,456,2964.05,3,1,2,1753,459,51410030033,8,Loyal Customers
1470,1753,711,456,2964.05,3,1,2,1753,460,51600040033,8,Loyal Customers
1804,2084,705,132,2937.95,3,2,2,2084,518,10000085425,13,Almost Lost
1805,2084,705,132,2937.95,3,2,2,2084,612,55000013950,18,Almost Lost
2110,2375,705,114,2841.4,3,2,2,2375,529,10000085426,13,Almost Lost
2111,2375,705,114,2841.4,3,2,2,2375,529,10000089106,13,Almost Lost
2112,2375,705,114,2841.4,3,2,2,2375,529,10000089134,13,Almost Lost
2113,2375,705,114,2841.4,3,2,2,2375,529,52740022050,13,Almost Lost
2114,2375,705,114,2841.4,3,2,2,2375,529,52840050076,13,Almost Lost
2115,2375,705,114,2841.4,3,2,2,2375,529,53010030033,13,Almost Lost
2116,2375,705,114,2841.4,3,2,2,2375,529,54154889076,13,Almost Lost
2117,2375,705,114,2841.4,3,2,2,2375,529,55410000076,13,Almost Lost
2118,2375,705,114,2841.4,3,2,2,2375,591,10000089237,18,Almost Lost
268,249,704,137,2823.23,3,2,2,249,510,52840050076,13,Almost Lost
1099,1287,699,159,2818,3,1,2,1287,363,52100026075,30,Loyal Customers
1100,1287,699,159,2818,3,1,2,1287,363,52100026076,30,Loyal Customers
2004,2275,706,134,2789.51,3,2,2,2275,681,52700012033,25,Almost Lost
2005,2275,706,134,2789.51,3,2,2,2275,681,57797520075,25,Almost Lost
2006,2275,706,134,2789.51,3,2,2,2275,692,10000085496,24,Almost Lost
630,681,711,66,2773.19,3,3,2,681,326,54460000050,30,Almost Lost
631,681,711,66,2773.19,3,3,2,681,333,53620010050,30,Almost Lost
632,681,711,66,2773.19,3,3,2,681,333,54740018078,30,Almost Lost
27,14,704,140,2761.19,3,2,2,14,540,10000089128,13,Almost Lost
28,14,704,140,2761.19,3,2,2,14,540,51480000076,13,Almost Lost
29,14,704,140,2761.19,3,2,2,14,540,52740022050,13,Almost Lost
2054,2324,703,146,2671.77,3,1,2,2324,451,10000085363,8,Loyal Customers
2055,2324,703,146,2671.77,3,1,2,2324,451,10000085366,8,Loyal Customers
2056,2324,703,146,2671.77,3,1,2,2324,543,54178802078,13,Loyal Customers
2057,2324,703,146,2671.77,3,1,2,2324,543,57680810050,13,Loyal Customers
2058,2324,703,146,2671.77,3,1,2,2324,627,10000085479,18,Loyal Customers
528,545,708,56,2660.28,3,3,2,545,459,10000085361,8,Almost Lost
529,545,708,56,2660.28,3,3,2,545,459,50800490078,8,Almost Lost
530,545,708,56,2660.28,3,3,2,545,459,53600000078,8,Almost Lost
531,545,708,56,2660.28,3,3,2,545,459,55100012140,8,Almost Lost
532,545,708,56,2660.28,3,3,2,545,610,50581447025,18,Almost Lost
533,545,708,56,2660.28,3,3,2,545,610,53010010033,18,Almost Lost
534,545,708,56,2660.28,3,3,2,545,638,10000085477,18,Almost Lost
239,214,704,86,2657.91,3,2,2,214,439,51266950076,8,Almost Lost
467,443,711,103,2644.21,3,2,2,443,467,52100000033,9,Almost Lost
468,443,711,103,2644.21,3,2,2,443,467,54300026033,9,Almost Lost
1262,1494,700,85,2595.09,3,2,2,1494,624,10000085479,18,Almost Lost
1263,1494,700,85,2595.09,3,2,2,1494,624,51960010076,18,Almost Lost
1840,2111,687,123,2590.37,3,2,2,2111,244,55410000076,26,Almost Lost
332,307,710,415,2582.03,3,1,2,307,414,10000089012,8,Loyal Customers
333,307,710,415,2582.03,3,1,2,307,606,53160401082,18,Loyal Customers
186,117,711,94,2568.21,3,2,2,117,426,10000085361,8,Almost Lost
187,117,711,94,2568.21,3,2,2,117,426,10000089019,8,Almost Lost
188,117,711,94,2568.21,3,2,2,117,426,54154888076,8,Almost Lost
189,117,711,94,2568.21,3,2,2,117,521,10000085426,13,Almost Lost
190,117,711,94,2568.21,3,2,2,117,521,10000085427,13,Almost Lost
191,117,711,94,2568.21,3,2,2,117,575,54589353178,14,Almost Lost
192,117,711,94,2568.21,3,2,2,117,597,54300026050,18,Almost Lost
1686,1963,704,50,2542.45,3,3,2,1963,433,10000085363,8,Almost Lost
1687,1963,704,50,2542.45,3,3,2,1963,433,52370020076,8,Almost Lost
1688,1963,704,50,2542.45,3,3,2,1963,442,10000089049,8,Almost Lost
1689,1963,704,50,2542.45,3,3,2,1963,442,52898920076,8,Almost Lost
888,954,694,53,2537.43,3,3,2,954,528,52100040050,13,Almost Lost
889,954,694,53,2537.43,3,3,2,954,528,56414410013,13,Almost Lost
957,1005,711,180,2470.09,3,1,2,1005,420,10000085363,8,Loyal Customers
958,1005,711,180,2470.09,3,1,2,1005,420,10000089053,8,Loyal Customers
959,1005,711,180,2470.09,3,1,2,1005,420,10000089054,8,Loyal Customers
960,1005,711,180,2470.09,3,1,2,1005,420,53620010050,8,Loyal Customers
961,1005,711,180,2470.09,3,1,2,1005,507,10000089128,13,Loyal Customers
1136,1364,710,145,2466.05,3,1,2,1364,342,54154888076,30,Loyal Customers
1234,1460,652,57,2455.68,3,3,2,1460,241,51600070033,26,Almost Lost
445,412,711,112,2426.3,3,2,2,412,531,10000089128,13,Almost Lost
446,412,711,112,2426.3,3,2,2,412,531,51952131178,13,Almost Lost
447,412,711,112,2426.3,3,2,2,412,531,54154888076,13,Almost Lost
448,412,711,112,2426.3,3,2,2,412,531,58000075224,13,Almost Lost
965,1012,673,121,2342.51,3,2,2,1012,525,55150026055,13,Almost Lost
1636,1928,709,114,2328.37,3,2,2,1928,605,51906341075,18,Almost Lost
881,947,710,221,2305.51,3,1,2,947,327,51113240041,30,Loyal Customers
882,947,710,221,2305.51,3,1,2,947,527,10000085427,13,Loyal Customers
883,947,710,221,2305.51,3,1,2,947,527,51113240013,13,Loyal Customers
884,947,710,221,2305.51,3,1,2,947,527,51116221076,13,Loyal Customers
269,251,703,83,2268.51,3,2,2,251,597,10000085479,18,Almost Lost
270,251,703,83,2268.51,3,2,2,251,597,57332150033,18,Almost Lost
1132,1356,705,86,2239.34,3,2,2,1356,421,10000085361,8,Almost Lost
1252,1485,696,66,2187.88,3,3,2,1485,531,10000085425,13,Almost Lost
1253,1485,696,66,2187.88,3,3,2,1485,531,51254711082,13,Almost Lost
1254,1485,696,66,2187.88,3,3,2,1485,531,57631000076,13,Almost Lost
1796,2066,710,112,2141.78,3,2,3,2066,387,51500050013,5,Almost Lost
2299,2494,702,35,2120.93,3,4,3,2494,633,51111120001,18,Lost Customers
2300,2494,702,35,2120.93,3,4,3,2494,633,54105800093,18,Lost Customers
2301,2494,702,35,2120.93,3,4,3,2494,635,10000085477,18,Lost Customers
2302,2494,702,35,2120.93,3,4,3,2494,635,52310000076,18,Lost Customers
2303,2494,702,35,2120.93,3,4,3,2494,635,54133500050,18,Lost Customers
1388,1642,705,125,2096.12,3,2,3,1642,312,54850010009,29,Almost Lost
1389,1642,705,125,2096.12,3,2,3,1642,446,10000085366,8,Almost Lost
2141,2398,645,76,2035.1,2,3,3,2398,637,10000085477,18,Almost Lost
1395,1651,711,65,2025.08,3,3,3,1651,606,10000085475,18,Almost Lost
1396,1651,711,65,2025.08,3,3,3,1651,616,10000089304,18,Almost Lost
1397,1651,711,65,2025.08,3,3,3,1651,616,50308412050,18,Almost Lost
1398,1651,711,65,2025.08,3,3,3,1651,616,53700061674,18,Almost Lost
1399,1651,711,65,2025.08,3,3,3,1651,616,57050100082,18,Almost Lost
1400,1651,711,65,2025.08,3,3,3,1651,623,54154888076,18,Almost Lost
1401,1651,711,65,2025.08,3,3,3,1651,639,54154888076,18,Almost Lost
1679,1957,684,44,1994.23,3,3,3,1957,593,10000089300,18,Almost Lost
1680,1957,684,44,1994.23,3,3,3,1957,593,53010010033,18,Almost Lost
1681,1957,684,44,1994.23,3,3,3,1957,593,53800050033,18,Almost Lost
1682,1957,684,44,1994.23,3,3,3,1957,593,55410000076,18,Almost Lost
1683,1957,684,44,1994.23,3,3,3,1957,614,10000085477,18,Almost Lost
1684,1957,684,44,1994.23,3,3,3,1957,628,53700051551,18,Almost Lost
2192,2430,655,60,1885.95,3,3,3,2430,424,10000085361,8,Almost Lost
2193,2430,655,60,1885.95,3,3,3,2430,424,10000089032,8,Almost Lost
213,158,704,180,1869.79,3,1,3,158,443,52100000033,9,Loyal Customers
1267,1508,669,81,1849.2,3,2,3,1508,514,10000085426,13,Almost Lost
1268,1508,669,81,1849.2,3,2,3,1508,514,10000089124,13,Almost Lost
1269,1508,669,81,1849.2,3,2,3,1508,514,10000089137,13,Almost Lost
1270,1508,669,81,1849.2,3,2,3,1508,514,51600070033,13,Almost Lost
726,793,703,107,1832.03,3,2,3,793,631,10000085477,18,Almost Lost
727,793,703,107,1832.03,3,2,3,793,631,10000085479,18,Almost Lost
306,279,655,53,1816.62,3,3,3,279,421,10000085363,8,Almost Lost
1353,1593,695,43,1789.1,3,3,3,1593,431,10000085363,8,Almost Lost
1575,1839,708,99,1764.15,3,2,3,1839,614,51500050013,19,Almost Lost
1576,1839,708,99,1764.15,3,2,3,1839,623,53700048182,19,Almost Lost
1437,1717,711,88,1757.9,3,2,3,1717,609,10000085476,18,Almost Lost
1438,1717,711,88,1757.9,3,2,3,1717,609,10000089263,18,Almost Lost
1188,1423,698,189,1695.76,3,1,3,1423,517,10000089124,13,Loyal Customers
1189,1423,698,189,1695.76,3,1,3,1423,549,54100011675,13,Loyal Customers
470,458,709,127,1685.64,3,2,3,458,511,10000089124,13,Almost Lost
471,458,709,127,1685.64,3,2,3,458,516,10000085432,13,Almost Lost
472,458,709,127,1685.64,3,2,3,458,606,10000089266,18,Almost Lost
473,458,709,127,1685.64,3,2,3,458,606,52100023024,18,Almost Lost
240,215,711,142,1672.66,3,2,3,215,529,52580010042,13,Almost Lost
241,215,711,142,1672.66,3,2,3,215,529,58000075224,13,Almost Lost
2236,2457,679,77,1540.47,3,3,3,2457,368,52400060032,30,Almost Lost
1626,1921,647,104,1460.12,2,2,3,1921,374,54300026150,4,Almost Lost
1627,1921,647,104,1460.12,2,2,3,1921,630,10000085479,18,Almost Lost
1628,1921,647,104,1460.12,2,2,3,1921,630,10000089290,18,Almost Lost
623,650,695,78,1415.65,3,3,3,650,507,52100040050,13,Almost Lost
997,1083,694,54,1396.93,3,3,3,1083,413,55100012140,8,Almost Lost
1768,2011,710,104,1367.34,3,2,3,2011,505,10000085429,13,Almost Lost
1769,2011,710,104,1367.34,3,2,3,2011,505,10000085432,13,Almost Lost
64,29,709,69,1343.03,3,3,3,29,460,55100012140,8,Almost Lost
667,716,708,81,1290.68,3,2,3,716,527,10000085425,13,Almost Lost
668,716,708,81,1290.68,3,2,3,716,527,53663250076,13,Almost Lost
1320,1581,708,28,1249.26,3,4,3,1581,631,10000089290,18,Lost Customers
334,318,711,92,1242.25,3,2,3,318,531,10000085429,13,Almost Lost
335,318,711,92,1242.25,3,2,3,318,531,51111113178,13,Almost Lost
336,318,711,92,1242.25,3,2,3,318,531,51780061082,13,Almost Lost
2194,2441,702,99,1223.56,3,2,3,2441,511,54180010033,13,Almost Lost
2195,2441,702,99,1223.56,3,2,3,2441,511,57631000076,13,Almost Lost
2196,2441,702,99,1223.56,3,2,3,2441,602,54300026050,18,Almost Lost
2197,2441,702,99,1223.56,3,2,3,2441,608,54060060076,18,Almost Lost
2020,2282,709,79,1103.88,3,3,3,2282,589,10000085475,18,Lost Customers
1847,2117,707,63,1050.39,3,3,3,2117,284,50000540076,29,Lost Customers
1191,1429,710,83,818.56,3,2,4,1429,466,52100000033,9,Almost Lost
474,460,707,113,760.45,3,2,4,460,616,54060060076,18,Almost Lost
